Count,"Tradelist Count",Name,Edition,"Card Number",Condition,Foil,Signed,"Artist Proof","Altered Art",Misprint,Promo,Textless,"My Price"
1,,"Siren's Call","Revised Edition",,,,,,,,,,0.29
1,,"Sleight of Mind","Revised Edition",,,,,,,,,,0.97
1,,Smoke,"Revised Edition",,,,,,,,,,3.80
1,,"Sol Ring","Revised Edition",,,,,,,,,,13.86
1,,"Sorceress Queen","Revised Edition",,,,,,,,,,3.65
1,,"Soul Net","Revised Edition",,,,,,,,,,0.29
1,,"Spell Blast","Revised Edition",,,,,,,,,,0.25
1,,Stasis,"Revised Edition",,,,,,,,,,7.81
1,,"Steal Artifact","Revised Edition",,,,,,,,,,0.30
1,,"Stone Giant","Revised Edition",,,,,,,,,,0.29
1,,"Stone Rain","Revised Edition",,,,,,,,,,0.25
1,,"Stream of Life","Revised Edition",,,,,,,,,,0.25
1,,"Sunglasses of Urza","Revised Edition",,,,,,,,,,1.50
1,,"Swamp (3)","Revised Edition",,,,,,,,,,0.50
1,,"Swamp (1)","Revised Edition",,,,,,,,,,0.74
1,,"Swamp (2)","Revised Edition",,,,,,,,,,0.46
1,,"Swords to Plowshares","Revised Edition",,,,,,,,,,3.71
1,,Taiga,"Revised Edition",,,,,,,,,,374.65
1,,Terror,"Revised Edition",,,,,,,,,,0.25
1,,"The Hive","Revised Edition",,,,,,,,,,0.68
1,,"The Rack","Revised Edition",,,,,,,,,,1.55
1,,"Thicket Basilisk","Revised Edition",,,,,,,,,,0.27
1,,Thoughtlace,"Revised Edition",,,,,,,,,,0.55
1,,"Throne of Bone","Revised Edition",,,,,,,,,,0.27
1,,"Timber Wolves","Revised Edition",,,,,,,,,,0.99
1,,"Titania's Song","Revised Edition",,,,,,,,,,1.80
1,,Tranquility,"Revised Edition",,,,,,,,,,0.23
1,,"Tropical Island","Revised Edition",,,,,,,,,,549.78
1,,Tsunami,"Revised Edition",,,,,,,,,,0.33
1,,Tundra,"Revised Edition",,,,,,,,,,480.23
1,,Tunnel,"Revised Edition",,,,,,,,,,0.25
1,,"Underground Sea","Revised Edition",,,,,,,,,,790.69
1,,"Unholy Strength","Revised Edition",,,,,,,,,,0.26
1,,"Unstable Mutation","Revised Edition",,,,,,,,,,0.25
1,,Unsummon,"Revised Edition",,,,,,,,,,0.23
1,,"Uthden Troll","Revised Edition",,,,,,,,,,0.30
1,,"Verduran Enchantress","Revised Edition",,,,,,,,,,4.52
1,,"Vesuvan Doppelganger","Revised Edition",,,,,,,,,,25.00
1,,"Veteran Bodyguard","Revised Edition",,,,,,,,,,3.56
1,,"Volcanic Eruption","Revised Edition",,,,,,,,,,1.00
1,,"Volcanic Island","Revised Edition",,,,,,,,,,799.99
1,,"Wall of Air","Revised Edition",,,,,,,,,,0.30
1,,"Wall of Bone","Revised Edition",,,,,,,,,,0.28
1,,"Wall of Brambles","Revised Edition",,,,,,,,,,0.29
1,,"Wall of Fire","Revised Edition",,,,,,,,,,0.27
1,,"Wall of Ice","Revised Edition",,,,,,,,,,0.44
1,,"Wall of Stone","Revised Edition",,,,,,,,,,0.29
1,,"Wall of Swords","Revised Edition",,,,,,,,,,0.30
1,,"Wall of Water","Revised Edition",,,,,,,,,,0.26
1,,"Wall of Wood","Revised Edition",,,,,,,,,,0.24
1,,Wanderlust,"Revised Edition",,,,,,,,,,0.27
1,,"War Mammoth","Revised Edition",,,,,,,,,,0.23
1,,"Warp Artifact","Revised Edition",,,,,,,,,,0.70
1,,"Water Elemental","Revised Edition",,,,,,,,,,0.29
1,,Weakness,"Revised Edition",,,,,,,,,,0.24
1,,Web,"Revised Edition",,,,,,,,,,0.80
1,,"Wheel of Fortune","Revised Edition",,,,,,,,,,301.50
1,,"White Knight","Revised Edition",,,,,,,,,,0.75
1,,"White Ward","Revised Edition",,,,,,,,,,0.26
1,,"Wild Growth","Revised Edition",,,,,,,,,,0.51
1,,Will-o'-the-Wisp,"Revised Edition",,,,,,,,,,4.49
1,,"Winter Orb","Revised Edition",,,,,,,,,,11.99
1,,"Wooden Sphere","Revised Edition",,,,,,,,,,0.28
1,,"Wrath of God","Revised Edition",,,,,,,,,,10.31
1,,"Zombie Master","Revised Edition",,,,,,,,,,10.65
1,,Abomination,Legends,,,,,,,,,,3.50
1,,"Acid Rain",Legends,,,,,,,,,,182.44
1,,"Active Volcano",Legends,,,,,,,,,,0.59
1,,"Adun Oakenshield",Legends,,,,,,,,,,148.64
1,,"Adventurers' Guildhouse",Legends,,,,,,,,,,12.23
1,,"Aerathi Berserker",Legends,,,,,,,,,,3.82
1,,"Aisling Leprechaun",Legends,,,,,,,,,,1.08
1,,"Akron Legionnaire",Legends,,,,,,,,,,25.99
1,,"Al-abara's Carpet",Legends,,,,,,,,,,80.00
1,,"Alabaster Potion",Legends,,,,,,,,,,0.47
1,,"Alchor's Tomb",Legends,,,,,,,,,,35.60
1,,"All Hallow's Eve",Legends,,,,,,,,,,579.99
1,,"Amrou Kithkin",Legends,,,,,,,,,,0.49
1,,"Angelic Voices",Legends,,,,,,,,,,20.34
1,,"Angus Mackenzie",Legends,,,,,,,,,,352.80
1,,"Anti-Magic Aura",Legends,,,,,,,,,,1.00
1,,Arboria,Legends,,,,,,,,,,19.99
1,,"Arcades Sabboth",Legends,,,,,,,,,,57.83
1,,"Arena of the Ancients",Legends,,,,,,,,,,37.48
1,,"Avoid Fate",Legends,,,,,,,,,,5.76
1,,"Axelrod Gunnarson",Legends,,,,,,,,,,17.36
1,,"Ayesha Tanaka",Legends,,,,,,,,,,23.87
1,,"Azure Drake",Legends,,,,,,,,,,10.79
1,,Backdraft,Legends,,,,,,,,,,6.74
1,,Backfire,Legends,,,,,,,,,,3.62
1,,"Barbary Apes",Legends,,,,,,,,,,2.47
1,,"Barktooth Warbeard",Legends,,,,,,,,,,4.00
1,,"Bartel Runeaxe",Legends,,,,,,,,,,46.34
1,,"Beasts of Bogardan",Legends,,,,,,,,,,2.85
1,,"Black Mana Battery",Legends,,,,,,,,,,4.46
1,,"Blazing Effigy",Legends,,,,,,,,,,0.50
1,,Blight,Legends,,,,,,,,,,9.04
1,,"Blood Lust",Legends,,,,,,,,,,13.17
1,,"Blue Mana Battery",Legends,,,,,,,,,,3.75
1,,Boomerang,Legends,,,,,,,,,,1.25
1,,"Boris Devilboon",Legends,,,,,,,,,,41.89
1,,"Brine Hag",Legends,,,,,,,,,,4.08
1,,"Bronze Horse",Legends,,,,,,,,,,16.64
1,,"Carrion Ants",Legends,,,,,,,,,,25.00
1,,"Cat Warriors",Legends,,,,,,,,,,0.50
1,,"Cathedral of Serra",Legends,,,,,,,,,,13.91
1,,"Caverns of Despair",Legends,,,,,,,,,,71.82
1,,"Chain Lightning",Legends,,,,,,,,,,11.99
1,,"Chains of Mephistopheles",Legends,,,,,,,,,,1358.49
1,,Chromium,Legends,,,,,,,,,,74.85
1,,Cleanse,Legends,,,,,,,,,,21.16
1,,"Clergy of the Holy Nimbus",Legends,,,,,,,,,,0.50
1,,Cocoon,Legends,,,,,,,,,,3.00
1,,"Concordant Crossroads",Legends,,,,,,,,,,175.89
1,,"Cosmic Horror",Legends,,,,,,,,,,29.53
1,,"Craw Giant",Legends,,,,,,,,,,7.29
1,,Crevasse,Legends,,,,,,,,,,2.56
1,,"Crimson Kobolds",Legends,,,,,,,,,,3.12
1,,"Crimson Manticore",Legends,,,,,,,,,,16.17
1,,"Crookshank Kobolds",Legends,,,,,,,,,,2.86
1,,"Cyclopean Mummy",Legends,,,,,,,,,,0.42
1,,"Dakkon Blackblade",Legends,,,,,,,,,,125.75
1,,Darkness,Legends,,,,,,,,,,14.63
1,,"D'Avenant Archer",Legends,,,,,,,,,,0.49
1,,Deadfall,Legends,,,,,,,,,,3.62
1,,"Demonic Torment",Legends,,,,,,,,,,5.21
1,,"Devouring Deep",Legends,,,,,,,,,,0.45
1,,Disharmony,Legends,,,,,,,,,,55.42
1,,"Divine Intervention",Legends,,,,,,,,,,196.37
1,,"Divine Offering",Legends,,,,,,,,,,0.75
1,,"Divine Transformation",Legends,,,,,,,,,,21.14
1,,"Dream Coat",Legends,,,,,,,,,,4.20
1,,"Durkwood Boars",Legends,,,,,,,,,,0.50
1,,"Dwarven Song",Legends,,,,,,,,,,3.90
1,,"Elder Land Wurm",Legends,,,,,,,,,,22.86
1,,"Elder Spawn",Legends,,,,,,,,,,26.67
1,,"Elven Riders",Legends,,,,,,,,,,20.84
1,,"Emerald Dragonfly",Legends,,,,,,,,,,0.50
1,,"Enchanted Being",Legends,,,,,,,,,,0.75
1,,"Enchantment Alteration",Legends,,,,,,,,,,0.94
1,,"Energy Tap",Legends,,,,,,,,,,1.00
1,,Equinox,Legends,,,,,,,,,,2.19
1,,"Eternal Warrior",Legends,,,,,,,,,,3.23
1,,Eureka,Legends,,,,,,,,,,619.99
1,,"Evil Eye of Orms-by-Gore",Legends,,,,,,,,,,8.14
1,,"Fallen Angel",Legends,,,,,,,,,,11.71
1,,"Falling Star",Legends,,,,,,,,,,138.98
1,,Feint,Legends,,,,,,,,,,0.74
1,,"Field of Dreams",Legends,,,,,,,,,,138.99
1,,"Fire Sprites",Legends,,,,,,,,,,0.57
1,,"Firestorm Phoenix",Legends,,,,,,,,,,59.25
1,,"Flash Counter",Legends,,,,,,,,,,0.69
1,,"Flash Flood",Legends,,,,,,,,,,0.52
1,,"Floral Spuzzem",Legends,,,,,,,,,,4.92
1,,"Force Spike",Legends,,,,,,,,,,2.04
1,,"Forethought Amulet",Legends,,,,,,,,,,28.51
1,,"Fortified Area",Legends,,,,,,,,,,3.87
1,,"Frost Giant",Legends,,,,,,,,,,3.69
1,,"Gabriel Angelfire",Legends,,,,,,,,,,29.99
1,,"Gaseous Form",Legends,,,,,,,,,,0.63
1,,"Gauntlets of Chaos",Legends,,,,,,,,,,17.85
1,,"Ghosts of the Damned",Legends,,,,,,,,,,0.47
1,,"Giant Slug",Legends,,,,,,,,,,0.46
1,,"Giant Strength",Legends,,,,,,,,,,0.50
1,,"Giant Turtle",Legends,,,,,,,,,,0.49
1,,"Glyph of Delusion",Legends,,,,,,,,,,0.88
1,,"Glyph of Destruction",Legends,,,,,,,,,,0.48
1,,"Glyph of Doom",Legends,,,,,,,,,,0.49
1,,"Glyph of Life",Legends,,,,,,,,,,0.49
1,,"Glyph of Reincarnation",Legends,,,,,,,,,,0.71
1,,"Gosta Dirk",Legends,,,,,,,,,,34.98
1,,"Gravity Sphere",Legends,,,,,,,,,,89.78
1,,"Great Defender",Legends,,,,,,,,,,3.13
1,,"Great Wall",Legends,,,,,,,,,,2.75
1,,"Greater Realm of Preservation",Legends,,,,,,,,,,6.15
1,,Greed,Legends,,,,,,,,,,70.88
1,,"Green Mana Battery",Legends,,,,,,,,,,3.99
1,,"Gwendlyn Di Corci",Legends,,,,,,,,,,389.01
1,,Halfdane,Legends,,,,,,,,,,52.39
1,,Hammerheim,Legends,,,,,,,,,,23.00
1,,"Hazezon Tamar",Legends,,,,,,,,,,286.00
1,,"Headless Horseman",Legends,,,,,,,,,,2.10
1,,"Heaven's Gate",Legends,,,,,,,,,,5.00
1,,"Hell Swarm",Legends,,,,,,,,,,0.83
1,,Hellfire,Legends,,,,,,,,,,171.05
1,,"Hell's Caretaker",Legends,,,,,,,,,,71.20
1,,"Holy Day",Legends,,,,,,,,,,1.54
1,,"Horn of Deafening",Legends,,,,,,,,,,18.02
1,,"Hornet Cobra",Legends,,,,,,,,,,0.49
1,,"Horror of Horrors",Legends,,,,,,,,,,4.48
1,,"Hunding Gjornersen",Legends,,,,,,,,,,3.93
1,,"Hyperion Blacksmith",Legends,,,,,,,,,,4.85
1,,"Ichneumon Druid",Legends,,,,,,,,,,5.50
1,,Immolation,Legends,,,,,,,,,,1.12
1,,Imprison,Legends,,,,,,,,,,14.09
1,,"In the Eye of Chaos",Legends,,,,,,,,,,187.28
1,,"Indestructible Aura",Legends,,,,,,,,,,0.50
1,,"Infernal Medusa",Legends,,,,,,,,,,10.47
1,,"Infinite Authority",Legends,,,,,,,,,,30.96
1,,"Invoke Prejudice",Legends,,,,,,,,,,250.99
1,,"Ivory Guardians",Legends,,,,,,,,,,3.03
1,,"Jacques le Vert",Legends,,,,,,,,,,52.36
1,,"Jasmine Boreal",Legends,,,,,,,,,,5.61
1,,"Jedit Ojanen",Legends,,,,,,,,,,4.85
1,,"Jerrard of the Closed Fist",Legends,,,,,,,,,,5.99
1,,Johan,Legends,,,,,,,,,,31.83
1,,"Jovial Evil",Legends,,,,,,,,,,52.86
1,,Juxtapose,Legends,,,,,,,,,,29.49
1,,Karakas,Legends,,,,,,,,,,79.76
1,,"Kasimir the Lone Wolf",Legends,,,,,,,,,,3.97
1,,"Keepers of the Faith",Legends,,,,,,,,,,0.50
1,,"Kei Takahashi",Legends,,,,,,,,,,16.76
1,,"Killer Bees",Legends,,,,,,,,,,57.09
1,,Kismet,Legends,,,,,,,,,,19.91
1,,"Knowledge Vault",Legends,,,,,,,,,,53.58
1,,"Kobold Drill Sergeant",Legends,,,,,,,,,,16.52
1,,"Kobold Overlord",Legends,,,,,,,,,,124.71
1,,"Kobold Taskmaster",Legends,,,,,,,,,,13.04
1,,"Kobolds of Kher Keep",Legends,,,,,,,,,,4.56
1,,"Kry Shield",Legends,,,,,,,,,,3.22
1,,"Lady Caleria",Legends,,,,,,,,,,49.80
1,,"Lady Evangela",Legends,,,,,,,,,,66.35
1,,"Lady Orca",Legends,,,,,,,,,,3.59
1,,"Land Equilibrium",Legends,,,,,,,,,,251.75
1,,"Land Tax",Legends,,,,,,,,,,78.75
1,,"Land's Edge",Legends,,,,,,,,,,45.94
1,,"Lesser Werewolf",Legends,,,,,,,,,,6.94
1,,"Life Chisel",Legends,,,,,,,,,,3.94
1,,"Life Matrix",Legends,,,,,,,,,,82.92
1,,Lifeblood,Legends,,,,,,,,,,60.00
1,,"Living Plane",Legends,,,,,,,,,,378.97
1,,"Livonya Silone",Legends,,,,,,,,,,70.95
1,,"Lord Magnus",Legends,,,,,,,,,,5.14
1,,"Lost Soul",Legends,,,,,,,,,,0.70
1,,"Mana Drain",Legends,,,,,,,,,,259.99
1,,"Mana Matrix",Legends,,,,,,,,,,123.75
1,,"Marble Priest",Legends,,,,,,,,,,2.87
1,,"Marhault Elsdragon",Legends,,,,,,,,,,4.20
1,,"Master of the Hunt",Legends,,,,,,,,,,69.70
1,,"Mirror Universe",Legends,,,,,,,,,,499.99
1,,Moat,Legends,,,,,,,,,,1439.59
1,,"Mold Demon",Legends,,,,,,,,,,32.63
1,,"Moss Monster",Legends,,,,,,,,,,0.50
1,,"Mountain Stronghold",Legends,,,,,,,,,,7.86
1,,"Mountain Yeti",Legends,,,,,,,,,,4.60
1,,Nebuchadnezzar,Legends,,,,,,,,,,49.87
1,,"Nether Void",Legends,,,,,,,,,,849.99
1,,"Nicol Bolas",Legends,,,,,,,,,,165.42
1,,"North Star",Legends,,,,,,,,,,69.99
1,,"Nova Pentacle",Legends,,,,,,,,,,54.98
1,,"Osai Vultures",Legends,,,,,,,,,,0.69
1,,Palladia-Mors,Legends,,,,,,,,,,60.00
1,,"Part Water",Legends,,,,,,,,,,4.74
1,,"Pavel Maliki",Legends,,,,,,,,,,3.50
1,,Pendelhaven,Legends,,,,,,,,,,25.99
1,,"Petra Sphinx",Legends,,,,,,,,,,20.23
1,,"Pit Scorpion",Legends,,,,,,,,,,0.48
1,,"Pixie Queen",Legends,,,,,,,,,,85.98
1,,"Planar Gate",Legends,,,,,,,,,,115.98
1,,"Pradesh Gypsies",Legends,,,,,,,,,,1.16
1,,"Presence of the Master",Legends,,,,,,,,,,20.78
1,,"Primordial Ooze",Legends,,,,,,,,,,2.72
1,,"Princess Lucrezia",Legends,,,,,,,,,,4.50
1,,"Psionic Entity",Legends,,,,,,,,,,19.80
1,,"Psychic Purge",Legends,,,,,,,,,,1.80
1,,"Puppet Master",Legends,,,,,,,,,,2.79
1,,Pyrotechnics,Legends,,,,,,,,,,0.70
1,,Quagmire,Legends,,,,,,,,,,3.07
1,,"Quarum Trench Gnomes",Legends,,,,,,,,,,27.65
1,,"Rabid Wombat",Legends,,,,,,,,,,5.75
1,,"Radjan Spirit",Legends,,,,,,,,,,2.96
1,,"Raging Bull",Legends,,,,,,,,,,1.79
1,,Ragnar,Legends,,,,,,,,,,47.95
1,,"Ramirez DePietro",Legends,,,,,,,,,,6.27
1,,"Ramses Overdark",Legends,,,,,,,,,,81.20
1,,"Rapid Fire",Legends,,,,,,,,,,20.89
1,,"Rasputin Dreamweaver",Legends,,,,,,,,,,262.65
1,,Rebirth,Legends,,,,,,,,,,15.10
1,,Recall,Legends,,,,,,,,,,76.90
1,,"Red Mana Battery",Legends,,,,,,,,,,5.65
1,,Reincarnation,Legends,,,,,,,,,,10.31
1,,"Relic Barrier",Legends,,,,,,,,,,10.10
1,,"Relic Bind",Legends,,,,,,,,,,2.87
1,,"Remove Enchantments",Legends,,,,,,,,,,2.75
1,,"Remove Soul",Legends,,,,,,,,,,0.59
1,,Reset,Legends,,,,,,,,,,36.02
1,,Revelation,Legends,,,,,,,,,,45.96
1,,Reverberation,Legends,,,,,,,,,,34.98
1,,"Righteous Avengers",Legends,,,,,,,,,,3.00
1,,"Ring of Immortals",Legends,,,,,,,,,,50.40
1,,"Riven Turnbull",Legends,,,,,,,,,,5.12
1,,"Rohgahh of Kher Keep",Legends,,,,,,,,,,77.98
1,,"Rubinia Soulsinger",Legends,,,,,,,,,,49.51
1,,Rust,Legends,,,,,,,,,,0.50
1,,"Sea Kings' Blessing",Legends,,,,,,,,,,5.92
1,,"Seafarer's Quay",Legends,,,,,,,,,,6.69
1,,Seeker,Legends,,,,,,,,,,3.30
1,,"Segovian Leviathan",Legends,,,,,,,,,,3.94
1,,Sentinel,Legends,,,,,,,,,,13.22
1,,"Serpent Generator",Legends,,,,,,,,,,19.43
1,,"Shelkin Brownie",Legends,,,,,,,,,,0.65
1,,"Shield Wall",Legends,,,,,,,,,,2.49
1,,"Shimian Night Stalker",Legends,,,,,,,,,,3.30
1,,Silhouette,Legends,,,,,,,,,,5.26
1,,"Sir Shandlar of Eberyn",Legends,,,,,,,,,,4.40
1,,"Sivitri Scarzam",Legends,,,,,,,,,,6.99
1,,"Sol'kanar the Swamp King",Legends,,,,,,,,,,116.26
1,,"Spectral Cloak",Legends,,,,,,,,,,5.41
1,,"Spinal Villain",Legends,,,,,,,,,,64.99
1,,"Spirit Link",Legends,,,,,,,,,,18.77
1,,"Spirit Shackle",Legends,,,,,,,,,,0.67
1,,"Spiritual Sanctuary",Legends,,,,,,,,,,29.99
1,,Stangg,Legends,,,,,,,,,,28.72
1,,"Storm Seeker",Legends,,,,,,,,,,15.00
1,,"Storm World",Legends,,,,,,,,,,69.45
1,,Subdue,Legends,,,,,,,,,,0.75
1,,"Sunastian Falconer",Legends,,,,,,,,,,6.87
1,,"Sword of the Ages",Legends,,,,,,,,,,107.29
1,,"Sylvan Library",Legends,,,,,,,,,,185.94
1,,"Sylvan Paradise",Legends,,,,,,,,,,10.26
1,,"Syphon Soul",Legends,,,,,,,,,,0.57
1,,Takklemaggot,Legends,,,,,,,,,,4.31
1,,Telekinesis,Legends,,,,,,,,,,59.99
1,,Teleport,Legends,,,,,,,,,,15.85
1,,"Tempest Efreet",Legends,,,,,,,,,,28.99
1,,"Tetsuo Umezawa",Legends,,,,,,,,,,196.00
1,,"The Abyss",Legends,,,,,,,,,,1295.95
1,,"The Brute",Legends,,,,,,,,,,0.57
1,,"The Lady of the Mountain",Legends,,,,,,,,,,6.81
1,,"The Tabernacle at Pendrell Vale",Legends,,,,,,,,,,4319.99
1,,"The Wretched",Legends,,,,,,,,,,47.41
1,,"Thunder Spirit",Legends,,,,,,,,,,164.99
1,,"Time Elemental",Legends,,,,,,,,,,40.36
1,,"Tobias Andrion",Legends,,,,,,,,,,2.99
1,,Tolaria,Legends,,,,,,,,,,9.36
1,,"Tor Wauki",Legends,,,,,,,,,,3.62
1,,"Torsten Von Ursus",Legends,,,,,,,,,,4.98
1,,"Touch of Darkness",Legends,,,,,,,,,,4.91
1,,Transmutation,Legends,,,,,,,,,,0.62
1,,"Triassic Egg",Legends,,,,,,,,,,22.00
1,,"Tuknir Deathlock",Legends,,,,,,,,,,33.85
1,,"Tundra Wolves",Legends,,,,,,,,,,0.60
1,,Typhoon,Legends,,,,,,,,,,34.59
1,,Undertow,Legends,,,,,,,,,,2.80
1,,"Underworld Dreams",Legends,,,,,,,,,,77.93
1,,"Unholy Citadel",Legends,,,,,,,,,,8.60
1,,"Untamed Wilds",Legends,,,,,,,,,,6.49
1,,Urborg,Legends,,,,,,,,,,24.28
1,,Ur-Drago,Legends,,,,,,,,,,31.00
1,,"Vaevictis Asmadi",Legends,,,,,,,,,,45.66
1,,"Vampire Bats",Legends,,,,,,,,,,0.50
1,,"Venarian Gold",Legends,,,,,,,,,,0.75
1,,Visions,Legends,,,,,,,,,,4.99
1,,"Voodoo Doll",Legends,,,,,,,,,,15.07
1,,"Walking Dead",Legends,,,,,,,,,,1.31
1,,"Wall of Caltrops",Legends,,,,,,,,,,0.99
1,,"Wall of Dust",Legends,,,,,,,,,,3.77
1,,"Wall of Earth",Legends,,,,,,,,,,0.50
1,,"Wall of Heat",Legends,,,,,,,,,,0.66
1,,"Wall of Light",Legends,,,,,,,,,,5.00
1,,"Wall of Opposition",Legends,,,,,,,,,,16.68
1,,"Wall of Putrid Flesh",Legends,,,,,,,,,,3.82
1,,"Wall of Shadows",Legends,,,,,,,,,,0.50
1,,"Wall of Tombstones",Legends,,,,,,,,,,4.99
1,,"Wall of Vapor",Legends,,,,,,,,,,0.50
1,,"Wall of Wonder",Legends,,,,,,,,,,3.20
1,,"Whirling Dervish",Legends,,,,,,,,,,14.64
1,,"White Mana Battery",Legends,,,,,,,,,,3.32
1,,"Willow Satyr",Legends,,,,,,,,,,119.70
1,,"Winds of Change",Legends,,,,,,,,,,30.03
1,,"Winter Blast",Legends,,,,,,,,,,30.99
1,,"Wolverine Pack",Legends,,,,,,,,,,0.47
1,,"Wood Elemental",Legends,,,,,,,,,,34.19
1,,"Xira Arien",Legends,,,,,,,,,,57.75
1,,"Zephyr Falcon",Legends,,,,,,,,,,0.90
1,,Amnesia,"The Dark",,,,,,,,,,2.50
1,,"Angry Mob","The Dark",,,,,,,,,,1.48
1,,"Apprentice Wizard","The Dark",,,,,,,,,,6.59
1,,"Ashes to Ashes","The Dark",,,,,,,,,,0.53
1,,"Ball Lightning","The Dark",,,,,,,,,,50.15
1,,Banshee,"The Dark",,,,,,,,,,1.47
1,,"Barl's Cage","The Dark",,,,,,,,,,4.47
1,,"Blood Moon","The Dark",,,,,,,,,,88.11
1,,"Blood of the Martyr","The Dark",,,,,,,,,,1.58
1,,"Bog Imp","The Dark",,,,,,,,,,0.30
1,,"Bog Rats","The Dark",,,,,,,,,,0.39
1,,"Bone Flute","The Dark",,,,,,,,,,0.66
1,,"Book of Rass","The Dark",,,,,,,,,,1.52
1,,Brainwash,"The Dark",,,,,,,,,,0.29
1,,"Brothers of Fire","The Dark",,,,,,,,,,0.94
1,,"Carnivorous Plant","The Dark",,,,,,,,,,0.27
1,,"Cave People","The Dark",,,,,,,,,,0.75
1,,"City of Shadows","The Dark",,,,,,,,,,85.34
1,,Cleansing,"The Dark",,,,,,,,,,13.64
1,,"Coal Golem","The Dark",,,,,,,,,,1.12
1,,"Curse Artifact","The Dark",,,,,,,,,,1.04
1,,"Dance of Many","The Dark",,,,,,,,,,9.45
1,,"Dark Heart of the Wood","The Dark",,,,,,,,,,0.35
1,,"Dark Sphere","The Dark",,,,,,,,,,9.99
1,,"Deep Water","The Dark",,,,,,,,,,0.29
1,,"Diabolic Machine","The Dark",,,,,,,,,,0.65
1,,Drowned,"The Dark",,,,,,,,,,0.32
1,,"Dust to Dust","The Dark",,,,,,,,,,5.34
1,,"Eater of the Dead","The Dark",,,,,,,,,,17.60
1,,"Electric Eel","The Dark",,,,,,,,,,1.25
1,,"Elves of Deep Shadow","The Dark",,,,,,,,,,13.95
1,,Erosion,"The Dark",,,,,,,,,,0.29
1,,"Eternal Flame","The Dark",,,,,,,,,,8.98
1,,Exorcist,"The Dark",,,,,,,,,,28.87
1,,Fasting,"The Dark",,,,,,,,,,0.80
1,,"Fellwar Stone","The Dark",,,,,,,,,,17.44
1,,Festival,"The Dark",,,,,,,,,,0.50
1,,"Fire and Brimstone","The Dark",,,,,,,,,,1.24
1,,"Fire Drake","The Dark",,,,,,,,,,1.51
1,,Fissure,"The Dark",,,,,,,,,,0.35
1,,Flood,"The Dark",,,,,,,,,,1.60
1,,"Fountain of Youth","The Dark",,,,,,,,,,4.26
1,,"Frankenstein's Monster","The Dark",,,,,,,,,,16.50
1,,"Gaea's Touch","The Dark",,,,,,,,,,2.29
1,,"Ghost Ship","The Dark",,,,,,,,,,0.32
1,,"Giant Shark","The Dark",,,,,,,,,,0.33
1,,"Goblin Caves","The Dark",,,,,,,,,,0.50
1,,"Goblin Digging Team","The Dark",,,,,,,,,,0.31
1,,"Goblin Hero","The Dark",,,,,,,,,,0.30
1,,"Goblin Rock Sled","The Dark",,,,,,,,,,0.26
1,,"Goblin Shrine","The Dark",,,,,,,,,,0.32
1,,"Goblin Wizard","The Dark",,,,,,,,,,89.27
1,,"Goblins of the Flarg","The Dark",,,,,,,,,,0.28
1,,"Grave Robbers","The Dark",,,,,,,,,,12.93
1,,"Hidden Path","The Dark",,,,,,,,,,19.49
1,,"Holy Light","The Dark",,,,,,,,,,0.50
1,,Inferno,"The Dark",,,,,,,,,,6.50
1,,Inquisition,"The Dark",,,,,,,,,,0.28
1,,"Knights of Thorn","The Dark",,,,,,,,,,12.63
1,,"Land Leeches","The Dark",,,,,,,,,,0.26
1,,Leviathan,"The Dark",,,,,,,,,,8.92
1,,"Living Armor","The Dark",,,,,,,,,,0.75
1,,Lurker,"The Dark",,,,,,,,,,8.36
1,,"Mana Clash","The Dark",,,,,,,,,,4.93
1,,"Mana Vortex","The Dark",,,,,,,,,,33.24
1,,"Marsh Gas","The Dark",,,,,,,,,,0.30
1,,"Marsh Goblins","The Dark",,,,,,,,,,0.30
1,,"Marsh Viper","The Dark",,,,,,,,,,0.33
1,,"Martyr's Cry","The Dark",,,,,,,,,,15.20
1,,"Maze of Ith","The Dark",,,,,,,,,,36.00
1,,"Merfolk Assassin","The Dark",,,,,,,,,,2.35
1,,"Mind Bomb","The Dark",,,,,,,,,,5.00
1,,"Miracle Worker","The Dark",,,,,,,,,,0.30
1,,Morale,"The Dark",,,,,,,,,,0.30
1,,"Murk Dwellers","The Dark",,,,,,,,,,0.28
1,,"Nameless Race","The Dark",,,,,,,,,,9.99
1,,Necropolis,"The Dark",,,,,,,,,,1.69
1,,"Niall Silvain","The Dark",,,,,,,,,,7.51
1,,"Orc General","The Dark",,,,,,,,,,1.63
1,,"People of the Woods","The Dark",,,,,,,,,,1.60
1,,Pikemen,"The Dark",,,,,,,,,,0.29
1,,Preacher,"The Dark",,,,,,,,,,64.98
1,,"Psychic Allergy","The Dark",,,,,,,,,,10.00
1,,"Rag Man","The Dark",,,,,,,,,,6.92
1,,"Reflecting Mirror","The Dark",,,,,,,,,,1.16
1,,Riptide,"The Dark",,,,,,,,,,0.30
1,,Runesword,"The Dark",,,,,,,,,,1.38
1,,"Safe Haven","The Dark",,,,,,,,,,8.91
1,,"Savaen Elves","The Dark",,,,,,,,,,0.29
1,,Scarecrow,"The Dark",,,,,,,,,,1.98
1,,"Scarwood Bandits","The Dark",,,,,,,,,,9.71
1,,"Scarwood Goblins","The Dark",,,,,,,,,,0.30
1,,"Scarwood Hag","The Dark",,,,,,,,,,0.80
1,,"Scavenger Folk","The Dark",,,,,,,,,,0.33
